,gene_id,database,kegg_id
3361,b0243,KEGG_pathway,map00330
3362,b0243,KEGG_pathway,map00332
3363,b0243,KEGG_pathway,map01100
3364,b0243,KEGG_pathway,map01110
3365,b0243,KEGG_pathway,map01130
3366,b0243,KEGG_pathway,map01230
3370,b0261,KEGG_pathway,map00270
3371,b0261,KEGG_pathway,map01100
3372,b0261,KEGG_pathway,map01110
3374,b0262,KEGG_pathway,map02010
3376,b0268,KEGG_pathway,map00040
3378,b0269,KEGG_pathway,map00040
3381,b0271,KEGG_pathway,map00520
3382,b0271,KEGG_pathway,map01100
3388,b0273,KEGG_pathway,map00220
3389,b0273,KEGG_pathway,map01100
3390,b0273,KEGG_pathway,map01110
3391,b0273,KEGG_pathway,map01130
3392,b0273,KEGG_pathway,map01230
3396,b0284,KEGG_pathway,map00230
3397,b0284,KEGG_pathway,map01100
3398,b0284,KEGG_pathway,map01120
3402,b0285,KEGG_pathway,map00230
3403,b0285,KEGG_pathway,map01100
3404,b0285,KEGG_pathway,map01120
3408,b0286,KEGG_pathway,map00230
3409,b0286,KEGG_pathway,map01100
3410,b0286,KEGG_pathway,map01120
3412,b0296,KEGG_pathway,map03010
3414,b0297,KEGG_pathway,map05100
3421,b0323,KEGG_pathway,map00220
3422,b0323,KEGG_pathway,map00230
3423,b0323,KEGG_pathway,map00910
3424,b0323,KEGG_pathway,map01100
3425,b0323,KEGG_pathway,map01120
3426,b0323,KEGG_pathway,map01200
3428,b0331,KEGG_pathway,map00640
3430,b0333,KEGG_pathway,map00640
3432,b0334,KEGG_pathway,map00640
3435,b0335,KEGG_pathway,map00640
3436,b0335,KEGG_pathway,map01100
3440,b0337,KEGG_pathway,map00240
3441,b0337,KEGG_pathway,map00330
3442,b0337,KEGG_pathway,map01100
3444,b0339,KEGG_pathway,map00910
3446,b0340,KEGG_pathway,map00910
3451,b0344,KEGG_pathway,map00052
3452,b0344,KEGG_pathway,map00511
3453,b0344,KEGG_pathway,map00600
3454,b0344,KEGG_pathway,map01100
3458,b0347,KEGG_pathway,map00360
3459,b0347,KEGG_pathway,map01120
3460,b0347,KEGG_pathway,map01220
3464,b0348,KEGG_pathway,map00360
3465,b0348,KEGG_pathway,map01120
3466,b0348,KEGG_pathway,map01220
3470,b0349,KEGG_pathway,map00360
3471,b0349,KEGG_pathway,map01120
3472,b0349,KEGG_pathway,map01220
3480,b0350,KEGG_pathway,map00360
3481,b0350,KEGG_pathway,map00362
3482,b0350,KEGG_pathway,map00621
3483,b0350,KEGG_pathway,map00622
3484,b0350,KEGG_pathway,map01100
3485,b0350,KEGG_pathway,map01120
3486,b0350,KEGG_pathway,map01220
3496,b0351,KEGG_pathway,map00360
3497,b0351,KEGG_pathway,map00362
3498,b0351,KEGG_pathway,map00620
3499,b0351,KEGG_pathway,map00621
3500,b0351,KEGG_pathway,map00622
3501,b0351,KEGG_pathway,map00650
3502,b0351,KEGG_pathway,map01100
3503,b0351,KEGG_pathway,map01120
3504,b0351,KEGG_pathway,map01220
3512,b0352,KEGG_pathway,map00360
3513,b0352,KEGG_pathway,map00362
3514,b0352,KEGG_pathway,map00621
3515,b0352,KEGG_pathway,map00622
3516,b0352,KEGG_pathway,map01100
3517,b0352,KEGG_pathway,map01120
3518,b0352,KEGG_pathway,map01220
3522,b0355,KEGG_pathway,map00680
3523,b0355,KEGG_pathway,map01120
3524,b0355,KEGG_pathway,map01200
3541,b0356,KEGG_pathway,map00010
3542,b0356,KEGG_pathway,map00071
3543,b0356,KEGG_pathway,map00350
3544,b0356,KEGG_pathway,map00625
3545,b0356,KEGG_pathway,map00626
3546,b0356,KEGG_pathway,map00680
3547,b0356,KEGG_pathway,map00830
3548,b0356,KEGG_pathway,map00980
3549,b0356,KEGG_pathway,map00982
3550,b0356,KEGG_pathway,map01100
3551,b0356,KEGG_pathway,map01110
3552,b0356,KEGG_pathway,map01120
3553,b0356,KEGG_pathway,map01130
3554,b0356,KEGG_pathway,map01200
3555,b0356,KEGG_pathway,map01220
3556,b0356,KEGG_pathway,map05204
3559,b0365,KEGG_pathway,map00920
3560,b0365,KEGG_pathway,map02010
3563,b0366,KEGG_pathway,map00920
3564,b0366,KEGG_pathway,map02010
3567,b0367,KEGG_pathway,map00920
3568,b0367,KEGG_pathway,map02010
3571,b0368,KEGG_pathway,map00430
3572,b0368,KEGG_pathway,map00920
3577,b0369,KEGG_pathway,map00860
3578,b0369,KEGG_pathway,map01100
3579,b0369,KEGG_pathway,map01110
3580,b0369,KEGG_pathway,map01120
3585,b0381,KEGG_pathway,map00473
3586,b0381,KEGG_pathway,map00550
3587,b0381,KEGG_pathway,map01100
3588,b0381,KEGG_pathway,map01502
3593,b0383,KEGG_pathway,map00730
3594,b0383,KEGG_pathway,map00790
3595,b0383,KEGG_pathway,map01100
3596,b0383,KEGG_pathway,map02020
3598,b0385,KEGG_pathway,map02026
3604,b0388,KEGG_pathway,map00400
3605,b0388,KEGG_pathway,map01100
3606,b0388,KEGG_pathway,map01110
3607,b0388,KEGG_pathway,map01130
3608,b0388,KEGG_pathway,map01230
3611,b0391,KEGG_pathway,map00230
3612,b0391,KEGG_pathway,map00240
3617,b0394,KEGG_pathway,map00051
3618,b0394,KEGG_pathway,map00500
3619,b0394,KEGG_pathway,map00520
3620,b0394,KEGG_pathway,map01100
3622,b0399,KEGG_pathway,map02020
3624,b0400,KEGG_pathway,map02020
3628,b0403,KEGG_pathway,map00052
3629,b0403,KEGG_pathway,map00500
3630,b0403,KEGG_pathway,map01100
3632,b0404,KEGG_pathway,map00770
3636,b0407,KEGG_pathway,map02024
3637,b0407,KEGG_pathway,map03060
3638,b0407,KEGG_pathway,map03070
3641,b0409,KEGG_pathway,map03060
3642,b0409,KEGG_pathway,map03070
3647,b0414,KEGG_pathway,map00740
3648,b0414,KEGG_pathway,map01100
3649,b0414,KEGG_pathway,map01110
3650,b0414,KEGG_pathway,map02024
3653,b0417,KEGG_pathway,map00730
3654,b0417,KEGG_pathway,map01100
3657,b0418,KEGG_pathway,map00564
3658,b0418,KEGG_pathway,map01100
3664,b0420,KEGG_pathway,map00730
3665,b0420,KEGG_pathway,map00900
3666,b0420,KEGG_pathway,map01100
3667,b0420,KEGG_pathway,map01110
3668,b0420,KEGG_pathway,map01130
3673,b0421,KEGG_pathway,map00900
3674,b0421,KEGG_pathway,map01100
3675,b0421,KEGG_pathway,map01110
3676,b0421,KEGG_pathway,map01130
3678,b0422,KEGG_pathway,map03430
3682,b0423,KEGG_pathway,map00730
3683,b0423,KEGG_pathway,map01100
3684,b0423,KEGG_pathway,map04122
3690,b0428,KEGG_pathway,map00190
3691,b0428,KEGG_pathway,map00860
3692,b0428,KEGG_pathway,map01100
3693,b0428,KEGG_pathway,map01110
3694,b0428,KEGG_pathway,map04714
3697,b0431,KEGG_pathway,map00190
3698,b0431,KEGG_pathway,map01100
3701,b0432,KEGG_pathway,map00190
3702,b0432,KEGG_pathway,map01100
3704,b0433,KEGG_pathway,map01501
3707,b0437,KEGG_pathway,map04112
3708,b0437,KEGG_pathway,map04212
3710,b0438,KEGG_pathway,map04112
3712,b0439,KEGG_pathway,map04112
3715,b0444,KEGG_pathway,map00790
3716,b0444,KEGG_pathway,map01100
3718,b0448,KEGG_pathway,map02010
3720,b0449,KEGG_pathway,map02010
3722,b0452,KEGG_pathway,map01040
3725,b0462,KEGG_pathway,map01501
3726,b0462,KEGG_pathway,map01503
3729,b0463,KEGG_pathway,map01501
3730,b0463,KEGG_pathway,map01503
3732,b0467,KEGG_pathway,map03440
3735,b0469,KEGG_pathway,map00230
3736,b0469,KEGG_pathway,map01100
3743,b0470,KEGG_pathway,map00230
3744,b0470,KEGG_pathway,map00240
3745,b0470,KEGG_pathway,map01100
3746,b0470,KEGG_pathway,map03030
3747,b0470,KEGG_pathway,map03430
3748,b0470,KEGG_pathway,map03440
3750,b0472,KEGG_pathway,map03440
3764,b0473,KEGG_pathway,map04141
3765,b0473,KEGG_pathway,map04151
3766,b0473,KEGG_pathway,map04217
3767,b0473,KEGG_pathway,map04612
3768,b0473,KEGG_pathway,map04621
3769,b0473,KEGG_pathway,map04626
3770,b0473,KEGG_pathway,map04657
3771,b0473,KEGG_pathway,map04659
3772,b0473,KEGG_pathway,map04914
3773,b0473,KEGG_pathway,map04915
3774,b0473,KEGG_pathway,map05200
3775,b0473,KEGG_pathway,map05215
3776,b0473,KEGG_pathway,map05418
3782,b0474,KEGG_pathway,map00230
3783,b0474,KEGG_pathway,map00730
3784,b0474,KEGG_pathway,map01100
3785,b0474,KEGG_pathway,map01110
3786,b0474,KEGG_pathway,map01130
3790,b0475,KEGG_pathway,map00860
3791,b0475,KEGG_pathway,map01100
3792,b0475,KEGG_pathway,map01110
3794,b0477,KEGG_pathway,map00230
3800,b0480,KEGG_pathway,map00230
3801,b0480,KEGG_pathway,map00240
3802,b0480,KEGG_pathway,map00760
3803,b0480,KEGG_pathway,map01100
3804,b0480,KEGG_pathway,map01110
3807,b0484,KEGG_pathway,map01524
3808,b0484,KEGG_pathway,map04016
3818,b0485,KEGG_pathway,map00220
3819,b0485,KEGG_pathway,map00250
3820,b0485,KEGG_pathway,map00471
3821,b0485,KEGG_pathway,map01100
3822,b0485,KEGG_pathway,map04724
3823,b0485,KEGG_pathway,map04727
3824,b0485,KEGG_pathway,map04964
3825,b0485,KEGG_pathway,map05206
3826,b0485,KEGG_pathway,map05230
3828,b0494,KEGG_pathway,map01040
3831,b0505,KEGG_pathway,map00230
3832,b0505,KEGG_pathway,map01100
3835,b0507,KEGG_pathway,map00630
3836,b0507,KEGG_pathway,map01100
3839,b0508,KEGG_pathway,map00630
3840,b0508,KEGG_pathway,map01100
3843,b0509,KEGG_pathway,map00630
3844,b0509,KEGG_pathway,map01100
3848,b0512,KEGG_pathway,map00230
3849,b0512,KEGG_pathway,map01100
3850,b0512,KEGG_pathway,map01120
3857,b0514,KEGG_pathway,map00260
3858,b0514,KEGG_pathway,map00561
3859,b0514,KEGG_pathway,map00630
3860,b0514,KEGG_pathway,map01100
3861,b0514,KEGG_pathway,map01120
3862,b0514,KEGG_pathway,map01130
3865,b0515,KEGG_pathway,map00230
3866,b0515,KEGG_pathway,map01120
3869,b0516,KEGG_pathway,map00230
3870,b0516,KEGG_pathway,map01120
3873,b0517,KEGG_pathway,map00230
3874,b0517,KEGG_pathway,map01120
3881,b0521,KEGG_pathway,map00220
3882,b0521,KEGG_pathway,map00230
3883,b0521,KEGG_pathway,map00910
3884,b0521,KEGG_pathway,map01100
3885,b0521,KEGG_pathway,map01120
3886,b0521,KEGG_pathway,map01200
3891,b0522,KEGG_pathway,map00230
3892,b0522,KEGG_pathway,map01100
3893,b0522,KEGG_pathway,map01110
3894,b0522,KEGG_pathway,map01130
3899,b0523,KEGG_pathway,map00230
3900,b0523,KEGG_pathway,map01100
3901,b0523,KEGG_pathway,map01110
3902,b0523,KEGG_pathway,map01130
3905,b0524,KEGG_pathway,map00540
3906,b0524,KEGG_pathway,map01100
3908,b0526,KEGG_pathway,map00970
3914,b0529,KEGG_pathway,map00670
3915,b0529,KEGG_pathway,map00720
3916,b0529,KEGG_pathway,map01100
3917,b0529,KEGG_pathway,map01120
3918,b0529,KEGG_pathway,map01200
3920,b0535,KEGG_pathway,map02020
3922,b0564,KEGG_pathway,map02020
3924,b0570,KEGG_pathway,map02020
3926,b0571,KEGG_pathway,map02020
3928,b0572,KEGG_pathway,map02020
3930,b0573,KEGG_pathway,map02020
3932,b0574,KEGG_pathway,map02020
3934,b0575,KEGG_pathway,map02020
3937,b0578,KEGG_pathway,map00633
3938,b0578,KEGG_pathway,map01120
3942,b0583,KEGG_pathway,map01053
3943,b0583,KEGG_pathway,map01110
3944,b0583,KEGG_pathway,map01130
3946,b0584,KEGG_pathway,map02020
3950,b0586,KEGG_pathway,map01053
3951,b0586,KEGG_pathway,map01110
3952,b0586,KEGG_pathway,map01130
3954,b0588,KEGG_pathway,map02010
3956,b0589,KEGG_pathway,map02010
3958,b0590,KEGG_pathway,map02010
3960,b0592,KEGG_pathway,map02010
3966,b0593,KEGG_pathway,map00130
3967,b0593,KEGG_pathway,map01053
3968,b0593,KEGG_pathway,map01100
3969,b0593,KEGG_pathway,map01110
3970,b0593,KEGG_pathway,map01130
3974,b0594,KEGG_pathway,map01053
3975,b0594,KEGG_pathway,map01110
3976,b0594,KEGG_pathway,map01130
3980,b0595,KEGG_pathway,map01053
3981,b0595,KEGG_pathway,map01110
3982,b0595,KEGG_pathway,map01130
3986,b0596,KEGG_pathway,map01053
3987,b0596,KEGG_pathway,map01110
3988,b0596,KEGG_pathway,map01130
3990,b0605,KEGG_pathway,map04214
3992,b0612,KEGG_pathway,map02020
3994,b0613,KEGG_pathway,map02020
3996,b0614,KEGG_pathway,map02020
3998,b0615,KEGG_pathway,map02020
4000,b0616,KEGG_pathway,map02020
4002,b0617,KEGG_pathway,map02020
4004,b0618,KEGG_pathway,map02020
4006,b0619,KEGG_pathway,map02020
4008,b0620,KEGG_pathway,map02020
4011,b0622,KEGG_pathway,map01503
4012,b0622,KEGG_pathway,map05133
4015,b0627,KEGG_pathway,map03060
4016,b0627,KEGG_pathway,map03070
4019,b0628,KEGG_pathway,map00785
4020,b0628,KEGG_pathway,map01100
4023,b0630,KEGG_pathway,map00785
4024,b0630,KEGG_pathway,map01100
4027,b0632,KEGG_pathway,map00550
4028,b0632,KEGG_pathway,map01100
4031,b0635,KEGG_pathway,map00550
4032,b0635,KEGG_pathway,map01501
4035,b0638,KEGG_pathway,map00860
4036,b0638,KEGG_pathway,map01100
4043,b0640,KEGG_pathway,map00230
4044,b0640,KEGG_pathway,map00240
4045,b0640,KEGG_pathway,map01100
4046,b0640,KEGG_pathway,map03030
4047,b0640,KEGG_pathway,map03430
4048,b0640,KEGG_pathway,map03440
4050,b0642,KEGG_pathway,map00970
4053,b0652,KEGG_pathway,map02010
4054,b0652,KEGG_pathway,map02020
4057,b0653,KEGG_pathway,map02010
4058,b0653,KEGG_pathway,map02020
4061,b0654,KEGG_pathway,map02010
4062,b0654,KEGG_pathway,map02020
4065,b0655,KEGG_pathway,map02010
4066,b0655,KEGG_pathway,map02020
4070,b0662,KEGG_pathway,map00130
4071,b0662,KEGG_pathway,map01100
4072,b0662,KEGG_pathway,map01110
4076,b0674,KEGG_pathway,map00250
4077,b0674,KEGG_pathway,map01100
4078,b0674,KEGG_pathway,map01110
4081,b0677,KEGG_pathway,map00520
4082,b0677,KEGG_pathway,map01130
4085,b0678,KEGG_pathway,map00520
4086,b0678,KEGG_pathway,map01100
4089,b0679,KEGG_pathway,map00520
4090,b0679,KEGG_pathway,map02060
4093,b0680,KEGG_pathway,map00970
4094,b0680,KEGG_pathway,map01100
4106,b0688,KEGG_pathway,map00010
4107,b0688,KEGG_pathway,map00030
4108,b0688,KEGG_pathway,map00052
4109,b0688,KEGG_pathway,map00230
4110,b0688,KEGG_pathway,map00500
4111,b0688,KEGG_pathway,map00520
4112,b0688,KEGG_pathway,map00521
4113,b0688,KEGG_pathway,map01100
4114,b0688,KEGG_pathway,map01110
4115,b0688,KEGG_pathway,map01120
4116,b0688,KEGG_pathway,map01130
4122,b0693,KEGG_pathway,map00330
4123,b0693,KEGG_pathway,map00480
4124,b0693,KEGG_pathway,map01100
4125,b0693,KEGG_pathway,map01110
4126,b0693,KEGG_pathway,map01130
4129,b0694,KEGG_pathway,map02020
4130,b0694,KEGG_pathway,map02024
4132,b0695,KEGG_pathway,map02020
4134,b0696,KEGG_pathway,map02020
4136,b0697,KEGG_pathway,map02020
