,control__wt_glc__1,control__wt_glc__2,fur__wt_dpd__1,fur__wt_dpd__2,fur__wt_fe__1,fur__wt_fe__2,fur__delfur_dpd__1,fur__delfur_dpd__2,fur__delfur_fe2__1,fur__delfur_fe2__2,acid__wt_ph5__1,acid__wt_ph5__2,acid__delgadx_ph5__1,acid__delgadx_ph5__2,acid__delgadw_ph5__1,acid__delgadw_ph5__2,acid__delgade_ph5__1,acid__delgade_ph5__2,oxidative__wt_pq__1,oxidative__wt_pq__2,oxidative__deloxyr_pq__1,oxidative__deloxyr_pq__2,oxidative__delsoxr_pq__1,oxidative__delsoxr_pq__2,oxidative__delsoxs_pq__1,oxidative__delsoxs_pq__2,nac_ntrc__wt_csn__1,nac_ntrc__wt_csn__2,nac_ntrc__wt_cytd__1,nac_ntrc__wt_cytd__2,nac_ntrc__wt_gln__1,nac_ntrc__wt_gln__2,nac_ntrc__bw_delnac_csn__1,nac_ntrc__bw_delnac_csn__2,nac_ntrc__bw_delnac_cytd__1,nac_ntrc__bw_delnac_cytd__2,nac_ntrc__bw_delnac_gln__1,nac_ntrc__bw_delnac_gln__2,nac_ntrc__bw_delnac_nh4__1,nac_ntrc__bw_delnac_nh4__2,misc__wt_no_te__1,misc__wt_no_te__2,misc__bw_delcbl__1,misc__bw_delcbl__2,misc__bw_delfabr__1,misc__bw_delfabr__2,misc__bw_delfadr__1,misc__bw_delfadr__2,misc__nitr_031__1,omics__wt_glu__1,omics__wt_glu__2,omics__wt_gly__1,omics__wt_gly__2,omics__wt_thr__1,omics__wt_thr__2,omics__bw_ac__1,omics__bw_ac__2,omics__bw_fum__1,omics__bw_fum__2,omics__bw_glc__1,omics__bw_glc__2,omics__bw_pyr__1,omics__bw_pyr__2,ompr__wt_nacl__1,ompr__wt_nacl__2,ompr__bw_delompr_nacl__1,ompr__bw_delompr_nacl__2,minspan__wt_ade__1,minspan__wt_glc__1,minspan__wt_glc__2,minspan__wt_glc__3,minspan__wt_glc__4,minspan__wt_glc_anaero__1,minspan__wt_glc_anaero__2,minspan__wt_trp__1,minspan__bw_delcra_glc__1,minspan__bw_delcra_glc__2,minspan__bw_delcra_trp__1,minspan__bw_delmntr__1,minspan__bw_delnac_ade__1,minspan__bw_delnac_glc__1,cra_crp__wt_ac__1,cra_crp__wt_ac__2,cra_crp__wt_fru__1,cra_crp__wt_fru__2,cra_crp__delcra_ac__1,cra_crp__delcra_ac__2,cra_crp__delcra_fru__1,cra_crp__delcra_fru__2,cra_crp__delcra_glc__1,cra_crp__delcra_glc__2,rpoB__wt_031__1,rpoB__wt_044__1,rpoB__wt_lb__1,rpoB__wt_lb__2,rpoB__rpoBE546V_031__1,rpoB__rpoBE546V_044__1,rpoB__rpoBE546V_lb__1,rpoB__rpoBE546V_lb__2,rpoB__rpoBE546V_glc__1,rpoB__rpoBE672K_glc__1,rpoB__rpoBE672K_glc__2,rpoB__rpoBE672K_lb__1,rpoB__rpoBE672K_lb__2,crp__wt_fru__1,crp__wt_glyc__1,crp__wt_glyc__2,crp__delar1_glyc__1,crp__delar1_glyc__2,crp__delar1ar2_glyc__1,crp__delar1ar2_glyc__2,crp__delar1ar2_glyc__3,crp__delar2_glyc__1,crp__delar2_glyc__2,crp__delar2_glyc__3,crp__delcrp_fru__1,crp__delcrp_fru__2,crp__delcrp_fru__3,crp__delcrp_glc__1,crp__delcrp_glc__2,crp__delcrp_glc__3,crp__delcrp_glyc__1,crp__delcrp_glyc__2,crp__delcrp_glyc__3,glu__glu_ale3__1,glu__glu_ale4__1,glu__glu_ale5__1,glu__glu_ale6__1,glu__glu_ale8__1,glu__glu_ale9__1,glu__glu_ale10__1,42c__wt_42c__1,42c__42c_ale1__1,42c__42c_ale2__1,42c__42c_ale3__1,42c__42c_ale4__1,42c__42c_ale5__1,42c__42c_ale6__1,42c__42c_ale8__1,42c__42c_ale9__1,42c__42c_ale10__1,ssw__wt_ac__1,ssw__wt_glc__1,ssw__wt_glyc__1,ssw__wt_xyl__1,ssw__glc_ale1__1,ssw__glc_ale2__1,ssw__glc_ale3__1,ssw__glyc_ale1__1,ssw__glyc_ale2__1,ssw__xyl_ale1__1,ssw__xyl_ale2__1,ssw__xyl_ale3__1,ssw__glc_ac_ac2__1,ssw__glc_ac_glc1__1,ssw__glc_ac_glc2__1,ssw__glc_glyc_glc__1,ssw__glc_glyc_glyc__1,ssw__glc_xyl_glc__1,ssw__glc_xyl_xyl__1,pgi__glu4_delpgi__1,pgi__pgi_ale1__1,pgi__pgi_ale2__1,pgi__pgi_ale3__1,pgi__pgi_ale5__1,pgi__pgi_ale6__1,pgi__pgi_ale7__1,pgi__pgi_ale8__1,ica__wt_glc__1,ica__wt_glc__2,ica__wt_glc__3,ica__wt_glc__4,ica__arg_sbt__1,ica__arg_sbt__2,ica__cytd_rib__1,ica__cytd_rib__2,ica__gth__1,ica__gth__2,ica__leu_glcr__1,ica__leu_glcr__2,ica__met_glc__1,ica__met_glc__2,ica__no3_anaero__1,ica__no3_anaero__2,ica__phe_acgam__1,ica__phe_acgam__2,ica__thm_gal__1,ica__thm_gal__2,ica__tyr_glcn__1,ica__tyr_glcn__2,ica__ura_pyr__1,ica__ura_pyr__2,ica__wt_glc__5,ica__wt_glc__6,ica__bw_delpurR_cytd__1,ica__bw_delpurR_cytd__2,ica__ade_glc__1,ica__ade_glc__2,ytf__wt_glc__1,ytf__wt_glc__2,ytf__delyafC__1,ytf__delyafC__2,ytf__delyeiE__1,ytf__delyeiE__2,ytf__delyiaJ__1,ytf__delyiaJ__2,ytf__delyieP__1,ytf__delyieP__2,ytf__wt_ph5__1,ytf__wt_ph5__2,ytf__wt_ph8__1,ytf__wt_ph8__2,ytf__delybaO__1,ytf__delybaO__2,ytf__delybaQ__1,ytf__delybaQ__2,ytf__delybiH__1,ytf__delybiH__2,ytf__delydcI_ph5__1,ytf__delydcI_ph5__2,ytf__delydcI_ph8__1,ytf__delydcI_ph8__2,ytf__delyddM__1,ytf__delyddM__2,ytf__delyheO__1,ytf__delyheO__2,fps__bw_glc__1,fps__bw_glc__2,fps__fps_thrA_ale1__1,fps__fps_thrA_ale1__2,fps__fps_thrA_ale2__1,fps__fps_thrA_ale2__2,fps__fps_serB_ale1__1,fps__fps_serB_ale1__2,fps__fps_serB_ale4__1,fps__fps_serB_ale4__2,fps__fps_ptsI_ale1__1,fps__fps_ptsI_ale1__2,fps__fps_ptsI_ale3__1,fps__fps_ptsI_ale3__2,pal__lyx_ale2_f6__1,pal__lyx_ale2__1,pal__lyx_ale2__2,pal__lyx_ale4__1,pal__lyx_ale4__2,pal__5drib_ale10_f18__1,pal__5drib_ale10_f18__2,pal__5drib_ale10__1,pal__arab_ale14_f9__1,pal__arab_ale14_f9__2,pal__arab_ale14__1,pal__arab_ale14__2,pal__arab_ale16__1,pal__arab_ale16__2,pal__tartr_ale26_f10__1,pal__tartr_ale26_f10__2,pal__tartr_ale26__1,pal__tartr_ale26__2,pal__tartr_ale28_f10__1,pal__tartr_ale28_f10__2,pal__tartr_ale28__1,pal__tartr_ale28__2,efeU__delmenFentC_citr__1,efeU__delmenFentC_citr__2,efeU__delmenFentC__1,efeU__delmenFentC__2,efeU__menFentC_ale39__1,efeU__menFentC_ale39__2,efeU__menFentC_ale29__1,efeU__menFentC_ale29__2,efeU__menFentC_ale30__1,efeU__menFentC_ale30__2,efeU__menFentCubiC_ale36__1,efeU__menFentCubiC_ale36__2,efeU__menFentCubiC_ale37__1,efeU__menFentCubiC_ale37__2,efeU__menFentCubiC_ale38__1,efeU__menFentCubiC_ale38__2
YieP,0.0760347641,-0.0760347641,1.4839920929,1.7190339551,-1.1842196659,-1.350202782,1.4518819116,1.3295771973,0.2657180847,0.0248644396,0.6541655251,0.1332579958,-1.370515849,0.3204405266,-0.196941563,-0.1595082763,0.5975464443,0.0918669722,-0.8980264689,0.0589202605,-0.9670113271,-1.1961123779,0.3148116483,0.1997682663,-0.0241828405,-0.0881285067,0.8238860961000001,1.1598302854,-1.3870062303,-0.7797722861,-0.1710180431,-0.3314731865,2.3840589849,2.8042200616,1.2823940991,0.5825407121,0.1617826837,1.0897615839,-0.8787977399,-0.5601843336,0.1888875454,-0.8709592131,-1.1697497348,-0.9449064367,-1.2611925989,-1.5816048539,-0.4293618956,-0.9097576463,0.6427051146,-0.7464171969000001,-1.3223337841,-0.8647666323000001,-0.9770642589,-0.6038467013000001,-0.1201192661,-0.3427530899,-0.3492144662,-1.9333915626,-0.7447150062,-1.3870362972,-1.5492206275,4.2564856058,4.8812825988,-0.3532314463,-1.1806956067,-1.2753761981,-0.7237852260000001,-2.0276881488,-1.2511961519,-1.2156648958,-0.3743939314,-0.3079643246,3.5988704196,4.5959428879,1.9749442459,1.3134861157,1.6839726778,4.3049139675,0.1213642138,-0.5225267113000001,1.0694224958,-1.222662074,-0.6311916998,-0.3678557474,-0.9607545395,-0.2062306421,0.130976883,1.3323746921,1.5989701766,-0.9239507037,-0.6531674521,0.5371325438,-0.9454758494,0.2080471181,-0.3114781055,0.9343862879,0.2611204107,-0.7949550245,0.0202843475,-1.0893365353,-2.2008033554,-1.592895991,1.3506184393,0.992905795,-0.1529542909,0.0010165926,-0.7833391268000001,1.5816606561,1.5701847121,1.6712801236,1.7023099507,2.0845232841,2.4047634816,2.9093774424000003,2.4628448081,1.9103277851,2.4319797151,2.5539336738,1.90508139,1.8845586623,1.670867802,1.3478377394,2.0594398306,1.4263103038,-1.4973742465,-1.2418895418,-2.5274935735,-0.9553684673,-0.9516801016,0.5675530709000001,0.4830511234,-1.0256697122,2.4190080875,-0.1696135474,-0.8440564557,0.0268769088,-0.3051398717,1.9586424092,-0.7831043661,-1.4247574221,-1.6839654516,-0.354212068,-1.2221162311,1.2944059622,4.8044593192,3.3660879605,8.4975006808,3.0974321357,4.3320877557,3.4751936359,1.9555094369,1.844450209,1.1391884183,-1.5476172316,3.0380738957,2.1193847579,0.7042944277000001,2.3372958487,0.2064839966,-0.8520832500000001,0.1097603242,-3.7582471474,-2.5116195089,-2.9889395374000003,-1.1895856311,-0.6873961749,0.2822246488,-0.8448648501,-1.8998379286,-0.7539393775000001,-0.4764799593,-0.5985683933,-0.2034311235,-1.2111707929,-0.0280308951,-0.2626399251,0.6826073848,-0.1038046007,-1.1675883301,-1.3112915553,-1.6296785927,-2.4615305781,3.3731991446,2.0816369587,-1.5268903278,-0.8279893857,-0.1692687699,-0.4249767589,-0.9660767644,-0.1678729726,2.3284930085,2.3988083438,-0.2697008791,-0.9560979649,0.0911738369,0.6338794474,-2.6792916399,-1.6296383926,-1.4058158426,-1.5783110149,1.8888131066,2.3510529372,2.9540232496,2.2367697906,1.6879372287,3.5261183625,17.9033442354,16.8837138199,0.1417665538,0.5612100701,-1.2931591886,-2.0390606239,0.6600409278,-0.4817175013,-0.4045321762,-0.8336535822000001,-0.3153447943,0.325446807,-0.1912066405,-0.5260278599,-2.0032350078,-2.1391558266,-0.1083178764,-0.1516393987,2.7943033665,1.2414558262,-0.7919516913,0.7983548233000001,-1.2233200537,-0.3620917737,-0.7892235839,-1.1312834325,0.6291462834,0.6930448796,1.8391832699,-0.5939202553,0.2137659645,-0.108251337,-0.3760804417,-0.0005484785,0.3235897124,-0.9037211774,0.4118857186,-0.9037211774,0.4118857186,0.4039955791,0.0894982374,-0.0937070161,2.4319012331,1.9653312204,0.3830401569,1.4597169851,2.8952363158,2.4475899081,0.002824521,-0.8519867749000001,-0.9637561265,-1.4035764029,0.3228894519,-0.0177139292,-0.7951769925000001,-2.096769336,0.3000939067,-1.1989079802,1.0576201675,1.2954274885,0.7607316564000001,1.0717100121,-0.8923724021,-1.0221461227,0.2537216554,-0.8803517683000001,0.5265090219,1.2617403496,1.7277820552,1.5129435177,2.5840121904,2.7876864616
GlpR,-0.4085677387,0.4085677387,1.7606796771000002,1.3572735273,-0.4464818755,-0.931724799,0.5174577699,0.42799253,-0.4995285558,-0.5813347466000001,-0.1177140222,0.0750085966,-0.6689714129000001,-0.2055721749,-0.1051168205,-0.4496722467,-0.3444161963,-0.0825013906,3.2280886126,3.0855389348,2.2821864468,2.0142399427,1.7860251414,1.7773119628,2.3514414015,3.1750919896,0.9191606043,1.0136896969,0.6420703214,0.6439133113000001,0.9966162387,1.0856694628,2.4069731682,1.9038492328,0.4635135388,0.1511828888,0.2395021833,0.3092776544,-0.4769351972,-0.4224879889,0.5083527836,1.0628960233,-0.5015863782000001,0.0928638528,-0.4177289623,0.2152852864,0.2678419313,0.052613999,0.3549620619,0.2693135249,0.4567858044,-0.162957486,0.1285994124,3.4985138731,3.157807528,2.9160179470000003,3.6622026687,2.2600117174,1.876779628,-0.0352140833,0.0162171427,1.1783679486,1.4801411501,2.2372699939,1.9162811922,1.452640936,1.1283226761,-1.2268749836,-0.9912238654,-0.7600690301,-1.45425753,-0.7579324108000001,-2.2400838006,-2.9347539007,0.7943727323,-0.3990773034,0.3803990244,-0.3166168818,0.2324842715,-0.410123705,-0.9974351828,3.5493220138,4.2202531597,4.8883003495,4.1203413354,3.0966895151,3.2597802406,0.3330475328,0.7006846426000001,0.2650802887,-0.3082934493,5.8303747276,0.8117965583000001,5.3281026891,5.1770769199,1.9462132719,1.7839791479,3.1987279116,3.5925421616,-1.295793807,-0.0109448391,-0.3191731855,2.221940649,2.8401660586,2.5046164318,23.0875755332,23.5639741355,20.9733086168,22.3961467888,12.7897340751,13.1428058551,13.510895421,22.7278724679,22.6128157631,22.1675738739,4.15355093,3.9817240526,4.278625093,3.7579920954,3.8302024625,3.0692466847,11.1951108684,11.2090405515,10.9673114709,1.551376075,-0.9146376631,1.0889437962,-0.599426448,1.4594955882,1.1919648108,0.1831961784,0.3518684722,1.230235827,-0.4749070048,0.1315280186,1.0653776699,-0.2083350466,2.4266180234,0.3959985894,-0.2355256454,0.1215070515,1.298061447,-1.9455232489,24.8887650301,-0.41172253,0.5528599605,1.2933768553,0.5710216827,21.2697239561,22.0789531318,1.2453993019,0.8772389484,0.6721465533000001,1.6262896266,0.5574779643000001,0.1141671662,18.995145215,21.4741268212,-1.0776964206,0.5164118179,10.0510141271,-0.3131950921,0.7285667494,-0.1831346658,-0.2697349836,0.4195426197,3.8064201681,0.9186262941,-0.4229438422,0.3013012708,-0.4368360645,-0.9149304998,4.717690588,4.1394017333,5.759328487,5.5695215114,1.3870392683,1.5129812715000002,1.0200745583,1.3901370754,-0.584591505,-0.6556161126000001,-1.160281665,-1.4385998933000002,-0.2270895763,-0.3067417185,1.6490621758,1.8163325701,-0.3672624147,-0.0351841614,-0.0311035895,0.4945286396,-0.4779720702,-0.8368907056,-1.4385144947,-0.8418428608,-0.1850969991,-0.8712158089,0.2319718814,0.8085293412000001,0.6311145852000001,0.9536184942,0.2443724788,-0.6071305392,0.408845275,0.4930871869,0.3951357843,0.6270748379000001,-0.004612703,-0.5714133776,-0.8687955808000001,-0.1350178184,0.9102211966,1.1720770761,-0.4956084619,-0.8543686448000001,0.9100422681,1.140309803,-0.9677744062,-0.3588537222,-0.9080549493,-1.2040019109,-0.0770460713,-0.4821577124,1.040908155,1.1524026837,-0.9421835529,-1.2237407568,-0.8945938652000001,-1.3147910944,-0.444298469,-0.6057645935,-1.3246174722,-0.9607792862,-1.1781641199,-0.075481458,1.6843098594,3.5673945301,19.0236288816,18.3864796439,2.9332320424,3.0650762569,3.3821288799,3.0650762569,3.3821288799,4.6992495617,4.0158882681,6.4278815101,2.2695598247,1.3195035141,0.7570359322,0.454290253,1.8841110291,1.6716746863,2.7759097745,2.9285894475000003,3.0521463572,3.0097805559,4.296629661,2.5576995680000003,2.3808923902,1.7536435369,0.3426085146,0.2704906225,0.329401566,-0.0589813434,2.4104252323,2.1049967377,1.7812239569,2.7850992309,0.4391329162,-0.0154710091,0.3665437486,0.3695887773,0.3254695421,1.0275075356,1.6292687613,2.1547173247
YgbI,0.1039115011,-0.1039115011,0.8472764779,1.5308752638,0.2584915454,0.1889030321,1.2328460422,0.8832152061,0.5053564469,0.1322186856,1.2197340794,1.3373927281,1.2895330597,0.8261508827,1.4980972032,1.2428549384,1.2553441041,1.2025491888,2.8109378672,3.5305770174,3.211949174,3.2629538315,3.203440332,3.2408000559,3.2110110383,3.6635345057,0.1867648919,0.3794477142,0.8208416970000001,1.0229827548,1.2189627311,1.0126693129,2.260135271,0.7271680603,1.5639063215,0.6482892246,1.1490392793,0.8090286954,0.635681171,1.5764157456,1.891460893,1.2438134036,1.3544284965,0.808162492,0.9971434418,0.0659366868,1.0674383708,0.6657675005,1.1659732299,1.102237223,-0.2953738422,-0.2690266938,0.1051818427,3.5267750542,2.8144475703,4.1277781316,3.8500075947,2.634215949,2.8055100161,0.9379206048,1.3148325191,3.2486882708,2.8569381628,2.1452286997,1.5126053274,0.9241383473,1.4727519883,-0.5719033619,1.9563367408,0.4026828188,0.7206890203,0.3893186326,1.2476539455,0.9304860952,0.988765508,1.5351300875,0.8291843245,1.7791934601,1.4169313994,-0.9219897888,0.0965212232,2.4767144008,2.6813360737,-0.2653956796,0.3746519794,4.3500196458,3.9263206244,1.4631503088,0.7368919832,1.0644837382,0.8433350971,1.1805978371,0.5276962092,6.6357788771,6.4705761114,1.4329157123,1.2976091414,7.1137419535,7.5626336047,0.6034843195,1.784421234,2.0252322044,4.9095892295,4.3083805442,-1.007948537,-0.0519220793,-0.2614999842,1.4379185167,2.5917919742,1.2641059764,1.7763855691,0.2678957709,0.096946885,-0.8774097704,-0.0150999911,2.2133096738,1.3559974923,1.7901288066,0.9080256943,1.8173867378,1.6096970823,0.381296798,0.8115255307,1.1355180848,2.4418967892,0.1536778742,-0.1559760351,1.1891589401,3.1001911106,1.6635575357,1.3421797079,2.4401403864,1.4538999488,2.169092561,0.9970153995,1.9187108649,1.6319106568,0.3899392136,2.8894645739,1.9033054328,2.9838185328,1.6850764206000002,0.7444055797,0.7986759950000001,-0.2778654855,2.007014165,3.1554854993,1.1716890529,0.7819524537,0.8936735073000001,2.7742771651,0.6774089554,1.3138267894,2.4234147031,-0.7642457286000001,1.2154979559,1.5776696337,1.3757913735,1.2007957003,1.8697391524,1.1867255374,0.8698507977000001,3.6009570825,1.4112049776,2.5512414102000003,2.3070838988,1.8350699404,1.0794840715,0.605993384,1.134738623,0.2072823908,0.8397060525000001,1.9456701398,0.5482669308,3.1240712971,3.5399288635,2.1241902433,1.561873171,-1.6328720004,-1.7022652434,1.1438702097,0.7590213440000001,2.088028771,1.6122179098,0.3622173645,1.0742734222,2.0138026953,1.6412890812,1.4711414607,1.539682231,1.8132147282,0.9673141179,2.5750286391,1.5339129464,0.9016443571,2.8098767254,2.2682838206,2.0308523084,0.4244932115,0.4008146382,1.2407137415,0.9907945568,0.5286191619,0.5718153552,0.8958588562,0.9540582252,0.5815993397,0.913919423,1.2162533168,2.3041210326,1.6439983153000002,0.4647274578,0.6158697462,0.8561154842,0.4064970294,0.534050797,0.6756498019,1.409808364,0.3326279706,0.8124980784,0.1605254309,1.0842304901,1.2236949984,0.7603645087,1.0956987571,1.6763846752,1.2044919235,0.9279557789,0.4711177744,1.2397971423,1.4859434393,1.5639190259,0.9807074641,1.6377162751,0.309414174,0.7860075554,1.548353391,2.1053201597,1.2742099342,1.4206219171,1.9829784923,2.4836487846,2.5621058518,2.4836487846,2.5621058518,5.031199615,5.3425344494,5.0966980825,7.1837944274,6.6005179125,-1.8579809116,-1.38952321,0.9160605445,2.3685072965,-0.7514983336000001,-0.9235860259,15.2800098181,15.6020389124,22.3779746898,22.7986169881,23.8741961229,22.784626827,0.5632167947,0.8671196978,1.5922115786000002,1.3833130873,2.2411513904,3.3800507069,1.422465738,2.3965541878,2.130935023,1.6563160504,0.8643384135000001,0.0936980244,0.6417049449000001,1.3064547732,1.3669124466,2.452061146
efeU-repair,-0.4568427318,0.4568427318,5.8904683627,6.0514147976,-0.9146704489,-1.0872451147,5.2108460674,5.0286408085,3.8201716049,3.9619803639,1.1606552658,1.6084735774,-0.1070369686,0.1002027385,-2.5136173177,-2.8111049881,1.5234976551,1.8102894437,6.0080524828,5.927430135,3.2160416706,3.0444095956,5.753815191,5.4532087404,5.0476631825,5.6497210497,-0.4744760694,-0.8752700418,0.4907627801,0.253406328,-2.6431866082,-2.7534086013,1.2554156555,2.2539116522,1.5365052648000002,1.4603292334,2.8963289169,2.4527903998,2.2758231061,2.4509999824,4.0612874282,4.2156300692,4.5174476204000005,3.7047677657,1.8941308765,1.9636017742,4.3859011081,4.9068792956,2.4065315149,-3.2612545429,-3.4821552908,1.5729581405,0.9670094141,-3.8519237153,-4.0412462344,-0.223055491,-0.2670813202,-1.1856497463,-0.9636780119,-1.0317693343,-1.2696684588,-1.3282571619,-1.0708520854,1.8387447858,1.8178187638,-0.466709502,-1.2271821275,-4.4640949266,-1.9428231552,-2.9420394795,-2.7755992756000003,-2.0178797688,-11.2016092256,-11.2071186291,-8.0330113319,-6.097468299,-5.6845592323,-7.9675132016,-7.6159663058,-4.1219123062,-5.96028641,3.9885615373,3.802954751,0.4660143817,-0.5046506199,5.7444421118,5.686331842,4.9950417169,4.7797012859,2.8129089829,2.5516381871,-0.6478130311,-1.0133799989,3.1781358811,3.2540855254,-2.7179368253,-3.4628873835,0.8003548102,0.3551217765,-0.3139683683,-2.5836544096000003,-2.0046511563,-0.5518308002,-0.3917098044,-0.3621828033,0.1602620296,0.2451033712,1.3785787356,-0.1209121318,-0.1660902042,0.7495022250000001,0.6274402896,-0.8827774305,-2.1983888137,-2.9052159655,2.1779772497,2.3565395026,2.2329237743,3.7757852281,3.4698679769,3.4476441764,5.7947061481,5.4036140426,5.1100145134,-3.1415498242,-0.3388421431,0.8592131676,-6.8733386816,-6.5697674885,-6.4450448872,-3.5078664107,0.0104752262,-4.2178758105,-0.0672875178,-0.3094508511,-1.4894670222,-0.6014752811,-5.2609104865,-5.2160604305,-1.6054000382,-3.4000199169,4.3304585909,-0.424737522,-3.3388366021,-7.741389747599999,-9.9746575736,-8.365456304,-9.5153156931,-6.9950498647,-5.4546078597,-7.8584482725,-1.5052358834,-1.0441387059,1.9430496049,-0.6424026233,-7.6848569652,-3.8669897956,0.0343895945,-6.8320714311,0.4846110801,1.5250040882,-0.4667000088,1.1148613582,-0.5499709819,-3.284999118,-3.7759693002,-2.541135875,-4.5765113031,-1.2495200734,-0.8818039198000001,1.8843127898,0.0950908883,0.8135753054,-0.3066407637,-2.7162750216,-2.4060878724,0.4420377988,0.631916888,-1.2003473526,-1.6674775669000002,-0.9773801999,-1.0861595813,-4.9849364824,-5.8982421041,-1.0847472616,-0.7650021375,-0.7158080804,0.2050711338,-1.1835043495,-2.1737181208,1.0325660111,1.2849613087,-3.0315160478,-4.3990600493,-2.7657585147,-3.336943147,-2.6032067251,-3.3277708589,2.1868335604,-0.1226739909,-5.4219543638,-4.1905482758,-5.1910131646,-8.453115950800001,-7.7946633295,-7.833641735,-3.8956864282,-3.6066314536,1.4724777949,1.8239151727,1.7388701356,1.5407061091,-5.2775204576,-4.5940449135,-0.1415923838,0.4668349013,2.4650594821,-0.9608087916,1.9960914004,1.5076342202,2.1481327465,1.0098152884,-6.6233662166,-5.5251818335,-5.4762744543,-3.582772304,-0.5130769113,0.1993041332,-0.4167444071,0.5419687302,-1.0920774794,-0.5272329666,-0.2548699728,-0.8182122987,0.8171604638000001,-0.7626558921000001,0.4787668328,0.5796048193000001,-0.2895735036,0.2036283878,0.9418548475,-0.0517140243,0.1288176754,-0.0517140243,0.1288176754,1.0744631723,0.4570750134,0.3947925505,0.2365376445,0.1876774103,-0.5469258404,-0.236422169,0.9268448149,1.1603524728,-0.0663048524,-0.5844376879000001,-0.8081043744,-0.7460989097,-0.006362386,-1.1864562093,-0.6955291991,-2.0021493322,5.725689208,5.6846824302,4.5433001125,4.5874555423,14.2543463951,14.5422596323,-2.3437426248,-1.9910482179,3.5207939705,3.1055509802,6.6203012261000005,5.4002248528,5.5458800957,5.5556214664,9.6723077729,10.1092283678
