Sample	Top over-represented sequence	Sum of remaining over-represented sequences
p1k_00179	0.9216101235873257	2.863312666834223
p1k_00180	1.051246034523264	2.8093203283767956
p1k_00181	0.4280574501320059	1.4907371512703316
p1k_00182	0.3360109691151625	0.6921593042554779
p1k_00183	0.48053061187474705	1.8053323444369307
p1k_00184	1.189813882271498	4.314120197884542
p1k_00185	0.5935692641661389	1.719636879980218
p1k_00186	0.44159793673451697	0.9730796693049107
p1k_00187	0.4866867663406182	1.0152665223038722
p1k_00188	0.8861676609957632	0.6351330867082008
p1k_00189	1.232946642698126	2.9177330346820405
p1k_00190	0.9941231655396556	4.253616175759578
p1k_00191	0.6446391955238505	1.4907004589747155
p1k_00192	0.3333410451649751	1.0086903134445198
p1k_00193	0.4384921192802804	2.043902017516369
p1k_00194	1.3552465457323908	3.502124232462867
p1k_00195	0.7489649726391988	1.8085924643357836
p1k_00196	0.43391252651791296	0.9151764703750369
p1k_00197	0.3513428262370152	1.2219956551068054
p1k_00198	0.3624365264309756	1.9599013656847346
p1k_00199	0.54583969584892	2.4938384901634887
p1k_00200	0.4272661561763858	2.0923307937682454
p1k_00201	0.3928611429140326	1.010872710189656
p1k_00202	0.6706103977819652	2.3934330487889284
p1k_00203	0.6545394621669804	2.2188648843698306
p1k_00204	0.3276657086570643	1.393066031733228
p1k_00205	0.5109771242405985	3.21333514161973
p1k_00206	0.8621289369181927	2.568475890800854
p1k_00207	0.7270361541748813	2.849478084779996
p1k_00208	0.8785868263259429	3.0191996047166434
p1k_00209	0.7825509314739231	2.534915974097926
p1k_00210	0.48483297287879623	2.570319243491485
p1k_00211	0.4424342659159702	1.3773315467063212
p1k_00212	0.595237163784964	2.180791232109063
p1k_00213	0.710618692245335	2.381127280076426
p1k_00214	0.38471877215965056	1.7542495409300265
p1k_00215	0.7156300706825031	2.3783814640930805
p1k_00216	1.3893261758761979	3.7361912741395793
p1k_00217	1.4474904377129223	4.6989632144043085
p1k_00218	1.2593680948886214	3.8820123137374543
p1k_00219	0.373826700096851	0.7847919541544575
p1k_00220	0.16975643635567558	0.0
p1k_00221	0.14455173184201522	0.0
p1k_00222	0.39166661661077257	1.0459288955291492
p1k_00223	0.8798011746651487	2.281085449130232
p1k_00224	0.14494757348746976	0.5501276856535658
p1k_00225	0.20278571497803471	0.345655319602627
p1k_00226	0.3426542801665916	0.7759516757654211
p1k_00227	1.7735377121242697	7.452871608977388
p1k_00228	1.8406944945610433	5.363340991608487
p1k_00229	0.9986915827387082	2.7458580729791198
p1k_00230	0.21327426270392047	0.9731080073285397
p1k_00231	0.14154119814497174	0.12210589959451373
p1k_00232	0.834815173450558	1.9372647378315142
p1k_00233	1.6076836468800426	7.311204129939531
p1k_00234	0.48327071729300414	1.646689730143161
p1k_00235	0.4974959203053606	1.8209161680091626
p1k_00236	0.8904103492082063	2.7721238741115926
p1k_00237	0.8392968107400318	1.9936303087181917
p1k_00238	1.5258406257176111	8.136299830455457
p1k_00239	1.4096175965612503	8.207452379800102
p1k_00240	0.5836964961884481	2.449652924808708
p1k_00241	0.7018769847050088	4.886338872537777
p1k_00242	1.7814208402233234	4.859523196109445
p1k_00243	1.213267200537129	2.3325783028969376
p1k_00244	0.48793103104956814	1.452019824889436
p1k_00245	0.4077823559615518	1.920925494972928
p1k_00246	1.3171031371678081	3.5449772103514103
p1k_00247	1.7789300987576286	7.614449200844442
p1k_00248	2.0138731895897277	8.880499841553625
p1k_00249	1.3902461686579577	5.134252802507117
p1k_00250	0.6941540228731383	4.160997637594771
p1k_00251	0.9710850128236775	5.737762008000123
p1k_00252	2.1622474705256893	9.359743742351395
p1k_00253	2.0324678441803474	4.694619969629414
p1k_00254	0.6392150253389416	8.86339549799042
p1k_00255	0.7451076120946462	1.535879330117853
p1k_00256	1.1502929836440563	2.526473782116424
p1k_00257	2.725814902237694	5.744374944089209
p1k_00258	2.7438177166789686	5.526655167575221
p1k_00259	0.8729006595449399	2.329713833375278
p1k_00260	1.0026041411820077	1.4595348420596839
p1k_00261	1.0015687967996898	1.9377931702443332
p1k_00262	0.6169733676518917	2.9630457339370406
p1k_00263	0.7860591671485453	2.0147115812358987
p1k_00264	0.7095648381308638	0.7321805050759228
p1k_00265	0.7669969044423612	1.4488828341549933
p1k_00266	0.9757180444687523	2.752622369793057
p1k_00267	0.9521334528051912	3.062322590300833
p1k_00268	1.967124021286355	3.8196340017437125
p1k_00269	2.1453951458763854	3.9530751275354614
p1k_00270	1.02450647626626	3.1348493284601675
p1k_00271	0.0	0.0
p1k_00272	0.0	0.0
p1k_00273	0.0	0.0
p1k_00274	0.0	0.0
p1k_00275	0.5775165779514018	1.9086960243027107
p1k_00276	0.9676550866800266	3.108552289269019
p1k_00277	0.591535403987451	1.5084254693920802
p1k_00278	0.6588861128137545	1.8311915977375168
p1k_00279	1.3701882630687854	4.440981460254699
p1k_00280	1.2826047334822743	4.460917878770859
p1k_00281	1.4814283815565215	3.6632343801114287
p1k_00282	1.0177431807745239	10.681125947393856
p1k_00283	0.7523924654522649	0.7654677545004178
p1k_00284	1.5174049870366908	2.3053806670312236
p1k_00285	0.9760935998709594	2.6458948969360243
p1k_00286	1.237717901360533	2.3859400750934663
p1k_00287	0.9299154660475373	2.350758199711956
p1k_00288	0.9057680406027139	2.356295091303612
p1k_00289	0.6048120293142593	1.3650154615875993
p1k_00290	0.6802333997081653	2.002172040526771
p1k_00291	1.77625991185498	4.284775608784376
p1k_00292	1.3363726028598133	2.848121545734285
p1k_00293	0.8484414065984309	1.7275627552767203
p1k_00294	1.125812428452144	3.396099411779093
p1k_00295	0.9696947978154523	1.6181733158652767
p1k_00296	0.9838955133401375	0.8245306766460443
p1k_00297	0.8919757286971053	1.9231110901818247
p1k_00298	0.701138010319615	1.6045184605540206
p1k_00299	0.8247680363784619	1.4636670665976306
p1k_00300	0.7644980711046707	2.1771018175120265
p1k_00301	1.2932219699571283	2.919065780516425
p1k_00302	0.7742411337369116	2.5818945312808257
p1k_00303	0.8279160944327558	3.156011965400815
p1k_00304	1.3551372893286509	3.8830220987640596
p1k_00305	1.8768042240431615	4.184748886738366
p1k_00306	1.205504473970096	3.2220381152779827
p1k_00307	0.6385692849264434	1.4837852973216124
p1k_00308	0.7205224017464514	1.7210306885336908
p1k_00309	0.657290198836875	1.8168656701684198
p1k_00310	0.975958829213041	3.2914901189191
p1k_00311	0.7961842214192988	3.6224466686748156
p1k_00312	0.8685931071897379	1.9718857878303615
p1k_00313	0.5540070939845025	0.6498262477426597
p1k_00314	0.7035569314504415	1.894181445460771
p1k_00315	1.0529341747430563	3.051881787736602
p1k_00316	0.6882229011224087	2.1331348918392363
p1k_00317	0.19717148513701854	0.22452067331096603
p1k_00318	0.1832114542420246	0.10919213825456789
p1k_00319	0.2891142531614059	0.38944307980029974
p1k_00320	0.4826801212217815	0.8238184118074012
p1k_00321	0.4415264624782607	0.8994323845203169
p1k_00322	0.274483917517608	0.41419779540127183
p1k_00323	0.3279155111148058	0.4629059046424279
p1k_00324	0.6208074435900195	1.1312619675006235
p1k_00325	0.7709114536338714	2.4924760097928105
p1k_00326	0.32126222052528314	1.6143001669312835
p1k_00327	0.4295853095898538	1.6702089388330859
p1k_00328	0.3545667319691013	1.1691420947579636
p1k_00329	0.13041450558935333	0.23129963089936403
p1k_00330	0.2736022221332306	0.4978516984770964
p1k_00331	0.36272302472549495	1.7034870054255595
p1k_00332	0.27271076606667566	0.978000590819722
p1k_00333	0.3392466965023713	0.9204596431549916
p1k_00334	0.38107854782535777	1.512469618981604
p1k_00335	0.3205022454565521	1.2889871617369193
p1k_00336	0.29922801795129583	0.8127951624661787
p1k_00337	0.594381117737996	2.728457292566814
p1k_00338	0.5661572114348854	2.5636860610092933
p1k_00339	0.48754099132633005	1.8139074661785068
p1k_00340	0.6181670655132222	3.121737219390266
p1k_00341	0.34904858424571866	0.6612801118243925
p1k_00342	0.2711793805993863	0.4425392901316889
p1k_00343	0.22181884410014605	0.21575379455115598
p1k_00344	0.39397948284428436	0.783738222193312
p1k_00345	0.30934246937900106	0.6268037405694036
p1k_00346	0.20602672200551805	0.10344817334221293
p1k_00347	0.17123145652855196	0.0
p1k_00348	0.24186161793282682	0.22596936250798585
p1k_00349	0.38691679940968715	0.45970037428343646
p1k_00350	0.43207759115692623	0.9751239442610483
p1k_00351	0.7022391824023511	1.3503081343070815
p1k_00352	0.40865559254526734	0.6081697405164601
p1k_00353	0.4734539945921479	0.9198913770415742
p1k_00354	0.7484992555176508	2.08091062442279
p1k_00355	0.6710262550387998	1.8643884861993834
p1k_00356	0.5496587840117105	1.290395454814948
p1k_00357	0.5446547028838769	4.294392849661335
p1k_00358	0.4038460299253799	2.6518017089170423
p1k_00359	0.7219088497410493	4.758345555954898
p1k_00360	0.4616771406980765	1.5702450994038828
p1k_00361	0.6480656406940598	11.979922837514874
p1k_00362	0.9152433562508299	4.845888608469841
p1k_00363	0.7172136505513498	7.308904936205974
p1k_00364	0.8111034488093779	5.321275154360383
p1k_00365	0.3950001556790294	3.470580909222143
p1k_00366	0.7135522884048198	2.4452680029574987
p1k_00367	1.399324992175856	3.9546326847151043
p1k_00368	1.2270030388948443	3.352111031668519
p1k_00369	0.462036929674403	1.9788376362662938
p1k_00370	0.5625009274508725	2.1280695729705714
p1k_00371	0.2550454951454132	0.8708955765791723
p1k_00372	0.16452599460400982	0.24644107760940273
p1k_00373	0.3001592817743177	0.3443006789055596
p1k_00374	0.27187537143289353	0.7463775162890206
p1k_00375	0.39113762909596933	1.2350779247108712
p1k_00376	0.2827756015437006	0.5718427733149547
p1k_00377	0.6065148670043499	0.8887065469521722
p1k_00378	0.6378959985176914	0.7958682068551087
p1k_00379	0.33610796506236507	0.33120293189463856
p1k_00380	0.3669160284152235	0.35700301844420634
p1k_00381	0.30195569996742233	0.9969458858479961
p1k_00382	0.4618055055405061	1.5685937583852667
p1k_00383	0.15198904213941974	0.5157555869706936
p1k_00384	0.6459731829730636	0.9820784048473
p1k_00385	0.2582448161321778	0.28762304019761503
p1k_00386	0.22212579574936636	0.5534741578654105
p1k_00387	0.6268316518250323	0.8569461261731193
p1k_00388	0.661101717766784	1.2302791692506836
p1k_00389	1.7777127452702675	2.2626775461892676
p1k_00390	0.828838171026784	1.2864257948309992
p1k_00391	0.9155716885677022	2.4894343227541236
p1k_00392	1.0726935195017033	4.828702276805763
p1k_00393	0.7168591415049906	3.734995030201086
p1k_00394	0.7736578981364775	1.7134870831315319
p1k_00395	0.9154545590225337	0.9953239048285455
p1k_00396	0.6544754739604678	1.2005598076755062
p1k_00397	0.8294242506178874	25.888670316522003
p1k_00398	1.174068138223078	2.6127418331393364
p1k_00399	1.1606693978874538	2.301382465922954
p1k_00400	1.0706220060879252	2.561510106670892
p1k_00401	0.48545875981503145	0.9057807029999971
p1k_00402	0.7134132643603942	1.7709505916262693
p1k_00403	1.026882214436845	2.3965222273119995
p1k_00404	0.5790096181095759	0.7831186933053298
p1k_00405	0.9838995238763242	2.106964166228141
p1k_00406	1.2088979452796664	2.6136169146701125
p1k_00407	0.867245896045388	2.2781078506961765
p1k_00408	0.6756635536739527	1.3506192484173556
p1k_00409	0.6449833341212128	1.397913576469938
p1k_00410	0.7265070529361681	0.8941810849675951
p1k_00411	0.7494575783698945	1.0533343114236184
p1k_00412	1.240075456631406	2.7130751106498017
p1k_00413	0.7765977154917074	1.6998537624469376
p1k_00414	0.5606870974246823	1.1733112266195593
p1k_00415	0.4609047622885358	0.7609775641948173
p1k_00416	0.6720176370801128	1.8575480146183583
p1k_00417	0.9487731647767468	2.1683100277829714
p1k_00418	0.9799287546575618	2.3151264297137657
p1k_00419	0.5675010934994887	1.4927864061883653
p1k_00420	0.4055269730744875	0.5799299344188334
p1k_00421	0.5437430936257754	1.1589459058468892
p1k_00422	0.8942762672764226	2.103020776864592
p1k_00423	0.8380286421626255	2.2386385199637644
p1k_00424	0.6171883498204074	1.6000256506230355
p1k_00425	0.6188177258544212	1.4324711578517466
p1k_00426	0.7233626768105976	2.4920687846360745
p1k_00427	0.6176736161498896	1.876037988358406
p1k_00428	0.7255607666967584	2.6156488267786497
p1k_00429	0.6943716138210037	1.641075973227759
p1k_00430	0.31134790701354764	0.3766279655132113
p1k_00431	0.6526202328269883	1.938414383912016
p1k_00432	1.0070524289784406	2.359883072715812
p1k_00433	1.4292947984397333	4.029006468076934
p1k_00434	1.3379924578726747	2.1493162509139268
p1k_00435	0.8058983784333651	1.2931419058891596
p1k_00436	0.7246489105617102	1.1934009384338502
p1k_00437	0.9119947013174106	3.4285192683173022
p1k_00438	1.1057884998850287	3.5643846119346563
p1k_00439	0.8934465972409336	2.0516653035900614
p1k_00440	0.9741161935712463	1.7724033812058588
p1k_00441	0.6183286488290516	3.254462853307645
p1k_00442	1.2171429606194106	4.415953223728329
p1k_00443	1.21846731311757	4.581265644494405
p1k_00444	0.7291005072437575	2.3161348955132937
p1k_00445	0.7105530728464418	3.8135591631835304
p1k_00446	1.4876279463068889	4.793913588518816
p1k_00447	1.4154974119170651	3.8970459462040408
p1k_00448	1.3091852390166998	5.741660447331485
p1k_00449	0.5234594624882314	2.804430383946457
p1k_00450	0.6800350133697225	2.191177189621464
p1k_00451	0.6554568356536281	1.8966412116779048
p1k_00452	0.497404347309626	1.6630205506298736
p1k_00453	0.5081385631279492	2.780568205903121
p1k_00454	0.6522899006229388	2.0773944755409364
p1k_00455	0.533500821370886	4.285243356786643
p1k_00456	0.45325625761933175	6.252228426760582
p1k_00457	0.6693993232969776	3.164590389529289
p1k_00458	0.7203189737074369	3.4142807350899194
p1k_00459	1.3201038623061259	7.259871943674834
p1k_00460	1.004457173500318	4.972973801631133
p1k_00461	0.31000866046806286	1.260497864004059
p1k_00462	0.4307354211408922	1.4454408573349353
p1k_00463	1.425878919062702	6.235048805372216
p1k_00464	0.9795040258770151	5.497057533922618
p1k_00465	0.4056429902899866	3.83998398562445
p1k_00466	0.5705400463146874	5.5833657220601225
p1k_00467	0.7503477662176475	3.433496958531516
p1k_00468	0.5708589743879255	3.0170577576446957
p1k_00469	0.5892089273869333	2.1739559189806554
p1k_00470	0.32692073256500903	1.3736495595852865
p1k_00471	0.16137163276544964	0.6042137863247616
p1k_00472	0.5273166902403225	1.418227620992531
p1k_00473	1.1683897492067563	4.8577619139716175
p1k_00474	0.8175976834838352	4.053839656934339
p1k_00475	1.0556216014214592	4.499104437686338
p1k_00476	1.2125903206891053	6.404311915853056
p1k_00477	0.5502263433313743	2.517443407249449
p1k_00478	0.6064359948335608	2.55026733240273
p1k_00479	0.6201905550461226	2.71049489860159
p1k_00480	0.9474236797379588	4.272073274220287
p1k_00481	0.5983139991438715	4.849825926788452
p1k_00482	0.6527532974724478	3.3601598931789005
p1k_00483	0.4767510027238427	1.629847894724954
p1k_00484	0.36885920406848677	1.4863497298611101
p1k_00485	0.28812109965384847	1.6197128107359537
p1k_00486	0.19103879654623776	0.35254281928740006
p1k_00487	0.4036909189739814	0.9197871948844594
p1k_00488	0.3387083451211977	0.9623030615889605
p1k_00489	1.011976825200872	5.170715898544469
p1k_00490	1.5213957323139582	6.900375174860801
p1k_00491	1.1991567048026013	6.87202592913584
p1k_00492	1.1852527295878472	5.983282019492926
p1k_00493	0.9521070471818653	4.538246051680291
p1k_00494	1.2672855055019512	6.296221647656441
p1k_00495	0.5003077012629041	2.21712079412302
p1k_00496	0.271912785544804	1.3719124727512624
p1k_00497	0.5333969069287562	2.3918652776169327
p1k_00498	0.4636801290543487	2.4765422186169936
p1k_00499	0.8596106523718656	4.568063926947551
p1k_00500	1.6757133655831746	5.438012577136402
p1k_00501	0.7290234589829576	2.039178580172518
p1k_00502	0.7291604702135546	2.5575566011968824
p1k_00503	0.6039132752662194	2.176466267334971
p1k_00504	0.6089798418435985	3.712415140899402
p1k_00505	0.8756587084074624	4.2795878664440625
p1k_00506	1.1467935007874783	4.351167375210045
p1k_00507	1.071828465538482	5.644961380986366
p1k_00508	1.0056238908560027	5.774671939700067
p1k_00509	0.3464717779962233	0.8188425172913446
p1k_00510	0.3191413359071111	1.037302384755592
p1k_00511	0.7355597282855797	4.93882617551076
p1k_00512	0.595784183311515	3.0224723451628317
p1k_00513	0.701171957924965	3.108709851316978
p1k_00514	0.6543740306750933	4.593329963710982
p1k_00515	0.7082671401987515	5.191318264753429
p1k_00516	0.8849521272048556	5.238509104379791
p1k_00517	0.9775792025106599	6.278925152590826
p1k_00518	0.5031732998012048	2.392185107628645
p1k_00519	0.420901124795074	1.9594482311422339
p1k_00520	1.1642131010982175	4.060218485729452
p1k_00521	1.1667245644250173	4.3136554319273595
p1k_00522	1.1325347898125682	7.695544961446205
p1k_00523	0.9501548251493809	6.372411010705326
p1k_00524	1.3247857593924228	5.4337640551498065
p1k_00525	1.4934007568766614	6.026358655247942
p1k_00526	0.6529475838347631	2.9149293548419157
p1k_00527	0.6266563016966278	2.837102002445306
p1k_00528	0.5521382086746542	2.481300591244044
p1k_00529	0.5017122516387986	2.790978436001625
p1k_00530	1.1408131311748408	3.7594061698001897
p1k_00531	0.9993537090770314	3.3780434493625573
p1k_00532	0.8109509970156591	4.164994522312262
p1k_00533	0.7501740495601341	4.752034447435186
p1k_00534	2.922807678554252	10.75887126380508
p1k_00535	3.1704259573435167	11.167362937828889
p1k_00536	1.1643591263821351	9.416112049776807
p1k_00537	1.5196002743491825	10.497747802775885
p1k_00538	1.0999194530535812	7.699729932155951
p1k_00539	0.7487127091533359	6.4019111180212604
p1k_00540	0.9470591365400615	4.278029598875155
p1k_00541	0.956653258082262	4.176314395405766
p1k_00542	0.9645628393603871	5.431965675148285
p1k_00543	0.8408049210490247	4.5920364893472465
p1k_00544	1.2387484223039658	5.954299260637809
p1k_00545	1.1723970418593601	5.378268836363127
p1k_00546	0.8054825446578404	4.88439846373435
p1k_00547	0.7276935137615481	4.651794633915188
p1k_00548	0.9618024716655438	4.711571569884738
p1k_00549	0.9559600734818381	4.070831688768182
p1k_00550	0.890688241365162	2.813176435732044
p1k_00551	1.1752249948358093	3.5356857651526754
p1k_00552	0.5833602404633862	3.16123406100166
p1k_00553	0.5952448287475148	2.831685713347241
p1k_00554	0.38075141542341956	1.7394488904690355
p1k_00555	0.40831949835592557	1.3891635866788916
p1k_00556	0.6419977553612752	2.5826942866906615
p1k_00557	0.6157382784557155	4.150828836133312
p1k_00558	0.5809192187127498	1.154091222294424
p1k_00559	0.5328507494317449	1.248072919480239
p1k_00560	1.7517658063057544	6.53888740841765
p1k_00561	1.8995481489047326	6.577308301503968
p1k_00562	0.2808917117647638	0.7598473749730397
p1k_00563	0.28762109924539037	0.6718433968402143
p1k_00564	0.47028546669378063	1.6018092884603234
p1k_00565	0.48323846475906795	2.1363326930636743
p1k_00566	0.4499381584907061	3.866239166262023
p1k_00567	0.6921495550947311	5.313144144128444
p1k_00568	0.7654068319379791	8.202051059569898
p1k_00569	0.7850556473474565	7.663979940106731
p1k_00570	1.1760854978959794	3.1694813415052803
p1k_00571	1.1786004853371466	4.605221887156232
p1k_00572	0.4742879650162835	4.43607705279074
p1k_00573	0.24634131535255108	2.1625786543088945
p1k_00574	2.4784485708126365	5.847300144072166
